series,outcome,model,origin,h,actual,pred,lo,hi,err,abs_err,ape,covered,mase_scale,scaled_err
Low income,DALY,Drift,2009,6,81876.13440425383,68374.38019911328,63469.6585705829,73279.10182764367,13501.754205140547,13501.754205140547,16.49046367831341,0,1282.1312403319494,10.530711506292354
Low income,DALY,ETS,2010,1,66493.24243770937,66405.93920649886,65193.191946994964,67618.68646600276,87.30323121050606,87.30323121050606,0.13129639646057478,1,1352.314222782194,0.06455839163688754
Low income,DALY,ETS,2010,2,69514.45255068582,69062.83347383149,66754.00738230009,71371.65956536289,451.61907685433107,451.61907685433107,0.6496765209005094,1,1352.314222782194,0.3339601619549553
Low income,DALY,ETS,2010,3,73519.05307680668,71666.58983017216,67945.93922671014,75387.24043363419,1852.463246634521,1852.463246634521,2.5197049868137165,1,1352.314222782194,1.369846752645507
Low income,DALY,ETS,2010,4,77614.70469012935,74218.27103425362,68863.12981353572,79573.41225497151,3396.433655875735,3396.433655875735,4.376018267976064,1,1352.314222782194,2.511571348327651
Low income,DALY,ETS,2010,5,81876.13440425383,76718.91858962369,69549.57430974617,83888.26286950121,5157.215814630137,5157.215814630137,6.298802272670797,1,1352.314222782194,3.8136224020626655
Low income,DALY,ETS,2010,6,86558.57414685565,79169.5531697492,70032.99396472948,88306.11237476891,7389.020977106455,7389.020977106455,8.536440265952406,1,1352.314222782194,5.463982299841967
Low income,DALY,ARIMA,2010,1,66493.24243770937,66357.6986035159,65436.0067255414,67279.39048149041,135.54383419346414,135.54383419346414,0.20384602889600567,1,1352.314222782194,0.10023102020963884
Low income,DALY,ARIMA,2010,2,69514.45255068582,69043.48949285276,66982.52379939234,71104.4551863132,470.96305783305434,470.96305783305434,0.677503800363897,1,1352.314222782194,0.34826451567159805
Low income,DALY,ARIMA,2010,3,73519.05307680668,71729.28038218962,68280.62515863679,75177.93560574246,1789.7726946170587,1789.7726946170587,2.43443382322573,1,1352.314222782194,1.3234887753638027
Low income,DALY,ARIMA,2010,4,77614.70469012935,74415.07127152648,69366.75694516716,79463.3855978858,3199.633418602869,3199.633418602869,4.122457762839085,1,1352.314222782194,2.366042865407478
Low income,DALY,ARIMA,2010,5,81876.13440425383,77100.86216086334,70265.41224986048,83936.3120718662,4775.2722433904855,4775.2722433904855,5.832312771158856,1,1352.314222782194,3.5311854027284
Low income,DALY,ARIMA,2010,6,86558.57414685565,79786.6530502002,70994.2729099254,88579.03319047499,6771.921096655453,6771.921096655453,7.823512763930449,1,1352.314222782194,5.0076535338977575
Low income,DALY,Naive,2010,1,66493.24243770937,63671.90771417905,60563.61922370737,66780.19620465073,2821.3347235303227,2821.3347235303227,4.243039773813615,1,1352.314222782194,2.086301153977238
Low income,DALY,Naive,2010,2,69514.45255068582,63671.90771417905,59276.12397518581,68067.69145317229,5842.544836506771,5842.544836506771,8.404791553593455,0,1352.314222782194,4.320404783206795
Low income,DALY,Naive,2010,3,73519.05307680668,63671.90771417905,58288.19412410053,69055.62130425755,9847.145362627634,9847.145362627634,13.394004615837671,0,1352.314222782194,7.281699176666599
Low income,DALY,Naive,2010,4,77614.70469012935,63671.90771417905,57455.3307332357,69888.4846951224,13942.796975950303,13942.796975950303,17.96411779393587,0,1352.314222782194,10.310323400477873
Low income,DALY,Naive,2010,5,81876.13440425383,63671.90771417905,56721.563355804174,70622.25207255392,18204.226690074778,18204.226690074778,22.233861945892,0,1352.314222782194,13.461536071566394
Low income,DALY,Naive,2010,6,86558.57414685565,63671.90771417905,56058.18693915767,71285.62848920042,22886.666432676604,22886.666432676604,26.440669405952764,0,1352.314222782194,16.92407433650335
Low income,DALY,Drift,2010,1,66493.24243770937,64976.00562623881,63116.51553114075,66835.49572133688,1517.2368114705605,1517.2368114705605,2.281790984838651,1,1352.314222782194,1.1219558190766208
Low income,DALY,Drift,2010,2,69514.45255068582,66280.10353829857,63588.5032866711,68971.70378992605,3234.349012387247,3234.349012387247,4.652772040503306,0,1352.314222782194,2.391714113405562
Low income,DALY,Drift,2010,3,73519.05307680668,67584.20145035833,64213.589413594105,70954.81348712256,5934.851626448348,5934.851626448348,8.072535455874414,0,1352.314222782194,4.388663171964748
Low income,DALY,Drift,2010,4,77614.70469012935,68888.2993624181,64912.54230530002,72864.05641953617,8726.405327711254,8726.405327711254,11.243237170779361,0,1352.314222782194,6.452942060875406
Low income,DALY,Drift,2010,5,81876.13440425383,70192.39727447786,65655.70597584468,74729.08857311103,11683.737129775967,11683.737129775967,14.27001557265623,0,1352.314222782194,8.63980939706331
Low income,DALY,Drift,2010,6,86558.57414685565,71496.49518653762,66428.3794826503,76564.61089042494,15062.078960318031,15062.078960318031,17.401024807506236,0,1352.314222782194,11.138002327099649
Low income,DALY,ETS,2011,1,69514.45255068582,69204.12866549655,68021.077560057907,70387.1797709352,310.32388518926746,310.32388518926746,0.4464163548767038,1,1422.2675799606761,0.21818952323855087
Low income,DALY,ETS,2011,2,73519.05307680668,71876.35808800986,69628.82516864894,74123.89100737078,1642.6949887968221,1642.6949887968221,2.2343799600909837,1,1422.2675799606761,1.1549830790927826
